,tweetID,sentID,hashtags,user,usertype,TweetSentence,phase1Candidates
4128,2780,0,nan,vincevance,X,Besides the Uranium Deal &  Russian donations Quid Pro Quo 2 the Clinton Foundation there will be more corruption exposed as time goes by.,Uranium Deal|| Russian|| Quid Pro Quo 2|| Clinton Foundation|| 
4129,2781,0,nan,vincevance,X,"God Bless &; keep U &; the 1st Family, Thank U4 giving up so much &; rolling up UR sleeves up 2 do the heavy lifting 2 Make America Great Again",God Bless|| U|| 1st Family|| U4|| UR|| America Great|| 
4130,2782,0,nan,VoiceOfVegeta,X,You have access to multiple intelligence agencies.,
4131,2782,1,nan,VoiceOfVegeta,X,But sure FOX NEWS,FOX NEWS|| 
4132,2783,0,SusanRice,WajahatAli,X,"Um, ""controversy"" still doesn't absolve Trump and associations about allegedly colluding with Russia, lying, etc.",Trump|| Russia|| 
4133,2784,0,nan,WajahatAli,X,"I'm more and more convinced if Trump came out and said, ""Guys, it's true.","Trump|| ""Guys|| "
4134,2784,1,nan,WajahatAli,X,"I illegally colluded with Russia to win,"" his base wouldn't care.",Russia|| 
4135,2785,0,nan,waltisfrozen,X,"Ivanka and Jared are the Edith Wilson of this administration, except instead of being bedridden after a severe stroke, Trump is just lazy.",Ivanka and Jared|| Edith Wilson|| Trump|| 
4136,2786,0,nan,waltisfrozen,X,Donald Trump lets the kids sweat the details because he'd rather watch TV and play golf.,Donald Trump|| TV|| 
4137,2786,1,nan,waltisfrozen,X,"Debilitated, lazy.",
4138,2786,2,nan,waltisfrozen,X,Same result.,
4139,2787,0,nan,WayneSlater,X,I see.,
4140,2787,1,nan,WayneSlater,X,It's a profit deal.,
4141,2788,0,nan,WayneSlater,X,I see.,
4142,2788,1,nan,WayneSlater,X,It’s a profit deal.,
4143,2788,2,nan,WayneSlater,X,"NEW: Trump trust: He can take his biz's profits anytime, &; he doesn't have to tell us.",NEW: Trump|| 
4144,2789,0,nan,wbenjaminson,X,Great story from @joshledermanAP,
4145,2790,0,Gorsuch,WendyLongNY,X,"This should NOT be ""in the hands of Democrats.""",Democrats|| 
4146,2790,1,Gorsuch,WendyLongNY,X,vote must create 51-vote standard so the NEXT one gets in.,NEXT|| 
4147,2791,0,nan,WentRogue,X,"Daily reminder to follow @Hegemommy, especially when she's live-tweeting the judiciary committee weighing a SCOTUS nomination",SCOTUS|| 
4148,2792,0,nan,wes_chu,X,Look on the bright side.,
4149,2792,1,nan,wes_chu,X,Trump's approval rating is trending slightly better than when he was the CEO at Trump Hotels and Casino Resorts,
4150,2793,0,nan,wes_chu,X,What honestly *HONESTLY* sucks about Trump is he sucks the air out of everything.,*HONESTLY|| Trump|| 
4151,2793,1,nan,wes_chu,X,"We have so many other real, serious problems to address.",
4152,2794,0,nan,wesbury,X,Joseph Epstein needs to get out more.,Joseph Epstein|| 
4153,2794,1,nan,wesbury,X,He thinks professional politicians have been successful!,
4154,2794,2,nan,wesbury,X,Wow!,
4155,2795,0,nan,WhoseRyanStiles,X,"Trump has access to whole US intel community, but he has to rely on anonymous Fox News stories to support his conspiracy theories.",US|| Fox News|| 
4156,2796,0,nan,WhoseRyanStiles,X,"It's always Hillary this, Obama that.",Hillary|| Obama|| 
4157,2796,1,nan,WhoseRyanStiles,X,Wait until Trump finds out about the other women and black guys who are better than him at stuff.,Trump|| 
4158,2797,0,nan,william_partin,X,"[Trump] looks pleased and satisfied, like a Roman emperor who has just moved his bowels.",Roman|| 
4159,2798,0,nan,williamalden,X,"[Trump] looks pleased and satisfied, like a Roman emperor who has just moved his bowels.",
4160,2799,0,missingdcgirls,willsommer,X,How @murielbowser and D.C. police helped create the panic,D.C.|| 
4161,2800,0,nan,wjhenn,X,How @murielbowser and D.C. police helped create the panic,
4162,2801,0,nan,woodruffbets,X,"A scandalous mix of railroading, business influence and politics left 700 addicts helpless",
4163,2802,0,nan,WoodwardRJ,X,Woman 'shocked' after being filmed while urinating on Trump golf course,Trump|| 
4164,2803,0,nan,WriterAlejandra,X,At least 15 companies that have expressed interest in working on Trump's border wall have Chicago-area connections,Trump's|| Chicago-area|| 
4165,2804,0,nan,xeni,X,Donald Trump speaking on Sexual Assault Awareness Month is like Darth Vader giving out free hugs for Jedi Awareness Month,Donald Trump|| Sexual Assault Awareness Month|| Darth Vader|| Jedi Awareness Month|| 
4166,2805,0,nan,xeni,X,I had a dream that Donald Trump is angry he wasn't born a woman,Donald Trump|| 
4167,2806,0,nan,Yamiche,X,"Tammy Pavlic made $9,000 in 2015.",Tammy Pavlic|| 
4168,2806,1,nan,Yamiche,X,Now a program that helped her repair her home could get cut by President Trump.,President Trump|| 
4169,2807,0,nan,Yamiche,X,"Amber Barr, who now regrets voting for Trump, survives on a $588 disability check &; $340 in food stamps every month",Amber Barr|| Trump|| 
4170,2808,0,nan,yesnicksearcy,X,"Well, what do you know.",
4171,2808,1,nan,yesnicksearcy,X,(and when do you Know it?),Know|| 
4172,2809,0,nan,yesthattom,X,Trump Adviser Urges Him to Keep Sessions From Harassing State-Legal Pot Suppliers.,Trump Adviser Urges|| Keep Sessions|| Harassing State-Legal Pot Suppliers|| 
4173,2810,0,nan,Yousefzadeh,X,Impeach and convict.,
4174,2810,1,nan,Yousefzadeh,X,This is utterly outrageous.,
4175,2811,0,nan,Yousefzadeh,X,I love that he adds @FBI at the end.,
4176,2811,1,nan,Yousefzadeh,X,As if his only way to draw the attention of The FBI is via Twitter.,The FBI|| Twitter|| 
4177,2812,0,nan,Yousefzadeh,X,Next to Jared Kushner.,Jared Kushner|| 
4178,2813,0,nan,Yousefzadeh,X,POTUS saying a court agreed there was probable cause that his team was communicating with suspected foreign agents,
4179,2814,0,nan,Yousefzadeh,X,"White House social media director misused official position by going after GOP lawmaker, ethics experts say",White House|| GOP|| 
4180,2815,0,Gorsuch,yuvrajjoshi,X,@LambdaLegal .,
4181,2815,1,Gorsuch,yuvrajjoshi,X,"@SenatorLeahy quotes @Profepps in @TheAtlantic: "" was by turns condescending, evasive, and even dishonest""",
4182,2816,0,nan,ZachWahls,X,8 years ago today: Iowa became the *first* US state to have its Supreme Court unanimously recognize gay marriage:,Iowa|| US|| Supreme Court|| 
4183,2817,0,nan,zackstanton,X,Previously unreported changes to Trump’s trust stipulate that he can get money from his businesses whenever he wants,Trump’s|| 
4184,2818,0,nan,zackstanton,X,The “Left ?,The “Left|| 
4185,2818,1,nan,zackstanton,X,Right” spectrum used to categorize Republicans has become obsolete in the Trump era.,Republicans|| Trump|| 
4186,2818,2,nan,zackstanton,X,What'll replace it?,
4187,2819,0,nan,ZekeJMiller,X,"Inbox: Comedy Central Launches New Weekly, Late Night Series “The President Show” Starring Anthony Atamanuik as Trump Premiering April 27",President Show” Starring Anthony Atamanuik|| Trump Premiering April 27|| 
4188,2820,0,nan,zhandlen,X,Ahem.,
4189,2820,1,nan,zhandlen,X,&lt;steps up to podium&gt;,
4190,2820,2,nan,zhandlen,X,Fake news.,
4191,2820,3,nan,zhandlen,X,&lt;WILD APPLAUSE&gt;,APPLAUSE&gt|| 
4192,2821,0,nan,ZoandBertrand,X,So Dan violated 2 of these 3 with this Tweet,Dan|| Tweet|| 
4193,2822,0,nan,ZoraSuleman,X,Wow ... Judge rules Trump incited violence at campaign rally,Judge|| Trump|| 
4194,2823,0,nan,ZSchneeweiss,X,Here's why tensions are flaring over Gibraltar: QuickTake Q&A via @LondonBC @estebanduarte4,Gibraltar: QuickTake Q&A|| 
4195,2824,0,13WHAM,13WHAM,Y,Trump says U.S. prepared to deal with North Korea on its own,U.S.|| North Korea|| 
4196,2825,0,duh,20committee,Y,OF COURSE the National Security Advisor had questions about SIGINT regarding Trump's foreign ties.,COURSE|| National Security Advisor|| SIGINT|| Trump's|| 
4197,2826,0,nan,979TheBox,Y,Federal Judge Rules Trump May Have Provoked Violence At Campaign Rally,Federal Judge Rules Trump|| Provoked Violence At Campaign Rally|| 
4198,2827,0,nan,ABC,Y,Senate Judiciary Committee poised to vote on President Trump's Supreme Court nominee Neil Gorsuch.,Senate Judiciary Committee|| President Trump's Supreme Court|| Neil Gorsuch|| 
4199,2828,0,nan,ABSCBNNews,Y,PH economist downplays impact of Trump protectionism on BPOs,Trump|| BPOs|| 
4200,2829,0,nan,ACLUaz,Y,We’re sending letters to local leaders across the country to explain the risks of joining Trump’s deportation force,Trump’s|| 
4201,2830,0,SupremeCourt,acslaw,Y,Activists are close to securing a successful filibuster of President Trump’s pick:,President Trump’s|| 
4202,2831,0,nan,AFP,Y,President Trump's son-in-law Jared Kushner visits Iraq to meet Iraqi leaders and review fight against the IS group,President Trump's|| Jared Kushner|| Iraq|| Iraqi|| 
4203,2832,0,"Trump, Putin",AM900CHML,Y,Mon ST Show!,Mon ST Show|| 
4204,2832,1,"Trump, Putin",AM900CHML,Y,"@AM900CHML- While is a distraction, has his own real problems",
4205,2833,0,nan,AmericasVoice,Y,Why is Trump flailing?,Trump|| 
4206,2833,1,nan,AmericasVoice,Y,"Because Americans hate his agenda, and it's based on lies via @ThePlumLineGS",Americans|| 
4207,2834,0,nan,AOL,Y,Judge to Trump: No protection for campaign rally speech inciting violence,Trump|| 
4208,2835,0,nan,AP_Politics,Y,UN ambassador insists Trump would support strong action against Russia once election meddling probes completed.,Trump|| Russia|| 
4209,2836,0,nan,AtlanticMedia,Y,Is Trump eliminating the White House science and tech office?,Trump|| White House|| 
4210,2836,1,nan,AtlanticMedia,Y,@ravindranize has the story for @Nextgov,
4211,2837,0,nan,AwardsDaily,Y,Neither Trump nor Bernie can seem to let it go.,Neither Trump|| Bernie|| 
4212,2838,0,nan,axios,Y,Trump can profit from his businesses without disclosure,
4213,2839,0,nan,axios,Y,"With Lenin Moreno's victory in Ecuador's election, Julian Assange gets to the stay in the embassy in London.",Lenin Moreno's|| Ecuador's|| Julian Assange|| London|| 
4214,2840,0,bathLIVE,BathChron,Y,Tune into our live blog for the latest news as it happens across Bath and beyond,Bath|| 
4215,2841,0,nan,BazaarUK,Y,"President Trump has proclaimed April ""Sexual Assault Awareness"" month (yes really)","President Trump|| April ""Sexual Assault Awareness|| "
4216,2842,0,nan,BBCNorthAmerica,Y,Tales of deportation in Trump's America: Week Three,Trump's America: Week Three|| 
4217,2843,0,nan,BBCNorthAmerica,Y,Trump to 'reboot' US-Egypt ties with Sisi meeting,US-Egypt|| Sisi|| 
4218,2844,0,nan,BBCParliament,Y,Question to government on Gibraltar now in the Lords - follow here on,Gibraltar|| Lords|| 
4219,2845,0,nan,BBCParliament,Y,"Baroness Northover asks govt to reassure peers the UK won't be going to war with ""Nato ally Spain""","Baroness Northover|| UK|| ""Nato|| Spain|| "
4220,2846,0,nan,BBCScotlandNews,Y,Trump golf course urination case starts,
4221,2847,0,nan,BBCWorld,Y,Trump Supreme Court pick Neil Gorsuch faces Senate showdown,Trump Supreme Court|| Neil Gorsuch|| Senate|| 
4222,2848,0,nan,BelTel,Y,Woman 'shocked' after being filmed while urinating on Trump golf course,Trump|| 
4223,2849,0,nan,BeyondCoal,Y,I Ran George W. Bush’s EPA - and Trump’s Cuts to the Agency Would Endanger Lives,Ran George W. Bush’s EPA|| Trump’s Cuts|| Agency|| Endanger Lives|| 
4224,2850,0,nan,bmj_latest,Y,"Public health tries to take on the world -- John Ashton: Brexit, Trump, and public health - via @Shareaholic",John Ashton: Brexit|| Trump|| 
4225,2851,0,nan,BosPublicRadio,Y,Good morning!,
4226,2851,1,nan,BosPublicRadio,Y,We're kicking off the show with politics with @Suffolk_U's John Nucci and @amjuster!,John Nucci|| 
4227,2851,2,nan,BosPublicRadio,Y,Listen:,
4228,2852,0,nan,bpolitics,Y,Here's what you need to know about Trump's visit with Xi and the Gorsuch vote this week,Trump's|| Xi and the Gorsuch|| 
4229,2853,0,nan,bradheath,Y,If only Trump had some way to get the executive branch to focus on this.,Trump|| 
4230,2854,0,nan,BreitbartNews,Y,"FNC’s Housley: Sources Say Those Who ‘Unmasked’ Trump, Associates ‘Very High Up’",FNC’s Housley: Sources Say|| ‘Unmasked’ Trump|| Associates|| High|| 
4231,2855,0,nan,BreitbartNews,Y,Meet Obama Holdovers Still in Trump’s Government,
4232,2856,0,nan,BritandCo,Y,You can now score free @Starbucks coffee just by talking about politics.,
4233,2857,0,nan,business,Y,These kids are left at a higher risk by President Trump's pesticide order,President Trump's|| 
4234,2858,0,nan,business,Y,"Obama aide Susan Rice sought names of Trump associates in intel, @EliLake reports via @BV",Susan Rice|| Trump|| 
4235,2859,0,nan,business,Y,"President Trump's regulation rollback is creating ""hope"" among businesses, Sam Zell says",President Trump's|| Sam Zell|| 
4236,2860,0,nan,businessinsider,Y,Tina Fey has a warning for white women who voted for Trump,Tina Fey|| Trump|| 
4237,2861,0,nan,businessinsider,Y,The gullible tool of liars': LA Times editorial board targets Trump's baseless claims,LA Times|| Trump's|| 
4238,2862,0,nan,businessinsider,Y,John Oliver slams 'Devin f---in' Nunez' for his role in Trump's 'stupid Watergate',John Oliver|| 'Devin|| Nunez|| Trump's|| Watergate|| 
4239,2863,0,nan,businessinsider,Y,John Oliver slams 'Devin f---in' Nunes' for his role in Trump's 'stupid Watergate',John Oliver|| 'Devin|| Nunes|| Trump's|| Watergate|| 
4240,2864,0,nan,businessinsider,Y,"TRUMP ON HEALTHCARE: 'If we don’t get what we want, we will make a deal with the Democrats'",TRUMP ON HEALTHCARE|| Democrats|| 
4241,2865,0,nan,BuzzFeedBen,Y,"Good reporting from @EliLake, and this seems important:",
4242,2866,0,nan,BV,Y,"Obama aide Susan Rice sought names of Trump associates in intel, @EliLake reports",Susan Rice|| Trump|| 
4243,2867,0,nan,BW,Y,How Scott Adams got hypnotized by Trump,Scott Adams|| Trump|| 
4244,2868,0,nan,cafedotcom,Y,"Dude you're the president, you don't have to tag the FBI on Twitter.",FBI on Twitter|| 
4245,2869,0,nan,CapX,Y,How the Left created 'fake news' and elected Trump via @tabletmag,Left|| Trump|| 
4246,2870,0,nan,CBS21NEWS,Y,Trump says US prepared to deal with North Korea on its own,US|| North Korea|| 
4247,2871,0,"JaredKushner, Iraq",CBSMiami,Y,@POTUS is meeting with Egypt's prime minister as his son-in-law is taking on .,Egypt's|| 
4248,2872,0,nan,CBSNews,Y,Pres.,
4249,2872,1,nan,CBSNews,Y,"Trump’s proposed border adjustment tax is apparently causing another split within the GOP, reports say",GOP|| 
4250,2873,0,Patent,CenDemTech,Y,"Hear the main arguments/topics of my new book Politics, via podcast!",Politics|| 
4251,2873,1,Patent,CenDemTech,Y,@CenDemTech @UChicagoPress @brianwez,
4252,2874,0,Quote,CFR_org,Y,of the day from U.S. President Donald J. Trump:,U.S. President Donald J. Trump|| 
4253,2875,0,nan,cheddar,Y,The White House disclosed Jared Kushner and Ivanka Trump's business interests.,The White House|| Jared Kushner and Ivanka Trump's|| 
4254,2875,1,nan,cheddar,Y,@thedailybeast's @GideonResnick has more.,
4255,2876,0,nan,CityMetric,Y,Who will be the first mayor of Merseyside?,Merseyside|| 
4256,2876,1,nan,CityMetric,Y,@patrickkmaguire examines the candidates,
4257,2877,0,nan,ClimateDesk,Y,Why is Trump ignoring these good heartland jobs?,Trump|| 
4258,2878,0,nan,ClimateDesk,Y,Trump's unhinged and nativist tweets about the Ebola crisis helped him get to the White House,Ebola|| White House|| 
4259,2879,0,nan,climateprogress,Y,There are 6 references to 'climate' in Trump's budget.,Trump's|| 
4260,2879,1,nan,climateprogress,Y,All of them are cuts.,
4261,2880,0,nan,ClintonSchool,Y,Continuing our tradition of U.S.,U.S.|| 
4262,2880,1,nan,ClintonSchool,Y,Senators (our very first program in 2004 was Senator Bob Dole).. 4/19 @ Noon —&gt,Senator Bob Dole).. 4/19|| Noon|| 
4263,2881,0,nan,CNBC,Y,The Chinese want to make sure Xi dodges 'embarrassments' with the impulsive Donald Trump,The Chinese|| Xi|| Donald Trump|| 
4264,2882,0,nan,CNBCi,Y,Here's what Trump's senior White House employees are worth,Trump's|| White House|| 
4265,2883,0,nan,CNN,Y,"Today in politics: Trump will host Egypt's leader at the White House, and it's decision week for Neil Gorsuch",Trump|| Egypt's|| White House|| Neil Gorsuch|| 
4266,2884,0,AxeFiles,CNNPolitics,Y,Sen. John McCain tells the that there is no comparison between Donald Trump and Ronald Reagan,Sen. John McCain|| Donald Trump and Ronald Reagan|| 
4267,2885,0,nan,cnsnews,Y,Trump Tweets 'The Real Story' on Monday: 'Spied on Before the Nomination.',Trump Tweets|| Real Story' on Monday: 'Spied|| Nomination|| 
4268,2886,0,"HiStranger, RobertKlein, LSSC",colbertlateshow,Y,"Stephen talks about 'Weird S***,' meets Toon Trump, @SusanSarandon, @joeymcintyre &;",'Weird|| Toon Trump|| 
4269,2887,0,nan,ColumbiaGR,Y,It’s easy to understand why Sissi appeals to Trump.,Sissi|| Trump|| 
4270,2888,0,nan,ConsumersKenya,Y,@StateHouseKenya Please respect the Constitution.,Please|| Constitution|| 
4271,2888,1,nan,ConsumersKenya,Y,Cabinet Secretaries cannot do raw partisan politics @dkmaraga @UKenyatta @SpeakerJBMuturi,Cabinet Secretaries|| 
4272,2889,0,nan,courierjournal,Y,President Trump brought Kentucky's Rand Paul to his golf course Sunday to talk health care,President Trump|| Kentucky's Rand Paul|| 
4273,2890,0,nan,CSIS,Y,"President Trump's rollback of Obama's climate change agenda, explained in under 15 minutes",President Trump's|| Obama's|| 
4274,2891,0,nan,CSISKoreaChair,nan,How Trump &  Xi should Deal with North Korea - @CSIS @VictorDCha previews this week Mar-A-Lago meeting &  diplomacy,Trump|| Xi|| Deal|| North Korea|| Mar-A-Lago|| 
4275,2892,0,nan,csmonitor,Y,"Trump clearly needs help, though whether bringing in his elder daughter will solve anything is debatable.",
4276,2893,0,nan,csmonitor,Y,Seattle sues Trump administration over sanctuary-city threats,Trump|| 
4277,2894,0,"Women, politics, solution, SexualViolence, SAAM, April",CSR_India,Y,Seattle sues Trump administration over sanctuary-city threats,
4278,2895,0,nan,Daily_Express,Y,Donald Trump says Brexit will be good for UK AND EU as Brussels 'gets its act together',Donald Trump|| Brexit|| UK AND EU|| Brussels|| 
4279,2896,0,nan,Daily_Record,Y,Grandmother 'shocked' after being filmed urinating on Donald Trump's Aberdeenshire golf course,Donald Trump's Aberdeenshire|| 
4280,2897,0,nan,Daily_Star,Y,Anti-Trump protestors plaster Trump Tower with RAUNCHY snaps of Melania,Trump Tower|| RAUNCHY|| Melania|| 
4281,2898,0,nan,daily_trust,Y,Reps spokesman bags traditional title,
4282,2898,1,nan,daily_trust,Y,@Gidi_Traffic @NGRWailers,
4283,2899,0,nan,DailyCaller,Y,Someone Lit Up This Anti-Trump Billboard With A Paintball Gun,Lit|| Anti-Trump Billboard|| Paintball Gun|| 
4284,2900,0,nan,dailydot,Y,Los Angeles Times editorial series slams ‘liar-in-chief’ Trump:,Los Angeles Times|| Trump|| 
4285,2901,0,nan,dailydot,Y,Trump now communicating with the @FBI over Twitter:,Twitter|| 
4286,2902,0,nan,DailyMail,Y,Trump revives Donna Brazile scandal after Clinton slams him in speech,Donna Brazile|| Clinton|| 
4287,2903,0,nan,DailyMail,Y,President Trump is methodically undoing Obama's policies bit by bit,President Trump|| Obama's|| 
4288,2904,0,nan,DailyMail,Y,Witches hold a coven in a California park to try and force Trump out of office by casting a hex on him,California|| Trump|| 
4289,2905,0,nan,DailyO_,Y,"We outraged over Bangalore mass molestation, but for the wrong reasons via @dailyo_",Bangalore|| 
4290,2906,0,nan,dailyorange,Y,SUNY-ESF researchers brace for possible EPA funding cuts under Trump,EPA|| Trump|| 
4291,2907,0,nan,davetarrantnews,Y,"Even if Trump is ready to try bipartisanship, it won't be easy via @dallasnews",Trump|| 
4292,2908,0,nan,dcexaminer,Y,Trump question's Podesta's brother's ties to Russia,Podesta's|| Russia|| 
4293,2909,0,nan,dcexaminer,Y,UPDATED: Kushner visits Iraq in first overseas trip under Trump,UPDATED: Kushner|| Iraq|| Trump|| 
4294,2910,0,nan,dcexaminer,Y,"Trump: My tweet about Obama ""surveillance"" is ""turning out to be true""",Obama|| 
4295,2911,0,nan,dcexaminer,Y,Putin seeking meeting with Trump,Trump|| 
4296,2912,0,nan,dcexaminer,Y,Rand Paul optimistic about Obamacare repeal after golfing with Trump,Rand Paul|| Obamacare|| Trump|| 
4297,2913,0,nan,dcexaminer,Y,Los Angeles Times predicts predicts Armageddon under Trump,Los Angeles Times|| Armageddon|| Trump|| 
4298,2914,0,nan,dcexaminer,Y,White House official: Trump aide's tweet doesn't violate law,White House|| Trump|| 
4299,2915,0,nan,dcexaminer,Y,"Freshman GOP Indiana rep.: Trump's Navy fleet plan is ""absolutely necessary""",Freshman GOP Indiana|| Trump's Navy|| 
4300,2916,0,nan,DEADLINE,Y,Comedy Central Unveils ‘The President Show’ Weekly Series Starring Anthony Atamanuik As Donald Trump,Comedy Central Unveils|| Donald Trump|| 
4301,2917,0,StopGorsuch,Demos_Org,Y,The Senate cannot let wealthy special interests drown out our voices.,The Senate|| 
4302,2918,0,nan,digg,Y,"Trump: ""I don't lose... We are going to have great health care in this country""",
4303,2919,0,nan,digg,Y,"A third Democrat has said he'll vote to confirm Neil Gorsuch to the Supreme Court, but Democrats still likely to filibuster nominee:",Democrat|| Neil Gorsuch|| Supreme Court|| Democrats|| 
4304,2920,0,nan,Diplomat_APAC,Y,What's on Trump's Mind Before the Mar-a-Lago Summit With Xi Jinping,What's on Trump's Mind|| Mar-a-Lago Summit|| Xi Jinping|| 
4305,2921,0,"VikramshilaUniversity, PresidentMukherjee",EconomicTimes,Y,Will talk to PM @narendramodi for revival of :,PM|| 
4306,2922,0,nan,edinburghpaper,Y,Gran’s ‘shock’ over Trump golf course urination film,Trump|| 
4307,2923,0,nan,EDP24,Y,Large farm vehicles could be banned from the centre of a Norfolk village if local residents have their way.,Norfolk|| 
4308,2924,0,"Sisi, Trump",eNCA,Y,eNCA | Egypt's to meet amid questions on rights record,Egypt's|| 
4309,2925,0,nan,eNCA,Y,"[OPINION] Rage on the road: of driving, commuting, and politics in South Africa &gt;&gt;",[OPINION] Rage|| South Africa|| 
4310,2926,0,affordablehousing,EnterpriseNow,Y,People nationwide stand to lose out on the benefits of @HUDgov programs like HOME,HOME|| 
4311,2927,0,nan,EnvDefenseFund,Y,Trump’s executive orders favor the oil and gas lobbyists at the expense of citizens and our environment.,
4312,2928,0,nan,Essence,Y,This beauty brand just called out Trump supporters in a major way:,Trump|| 
4313,2929,0,"IndiaTonight, Infosys, Nifty, Chidambaram, Liquorban",ETNOWlive,Y,Tune in to for details @ 9pm w/ @SupriyaShrinate.,
4314,2930,0,nan,EU_Competition,Y,"Video: @Vestager discusses Trump's ""America First"" policy and the LSE-Deutsche Boerse merger rejection.","Trump's ""America First|| LSE-Deutsche Boerse|| "
4315,2930,1,nan,EU_Competition,Y,@CNBC,
4316,2931,0,nan,EW,Y,@ComedyCentral to mock Donald Trump with late night series:,Donald Trump|| 
4317,2932,0,nan,FDRLST,Y,The Trump Administration Is Not A Bunch Of Toadies For Russia,The Trump Administration|| Bunch Of Toadies|| Russia|| 
4318,2933,0,nan,FinancialTimes,Y,"John Thornhill: Mark Zuckerberg, Donald Trump and the politics of power",John Thornhill: Mark Zuckerberg|| Donald Trump|| 
4319,2934,0,nan,FiveThirtyEight,Y,"When Trump’s opponents are unified, they are winning.",Trump’s|| 
4320,2935,0,NoKXL,foe_us,Y,We're taking Trump to court to stop,Trump|| 
4321,2936,0,nan,ForAmerica,Y,THIS IS SHEER INSANITY!!,SHEER INSANITY|| 
4322,2936,1,nan,ForAmerica,Y,If we are measuring on a liberal scale.,
4323,2937,0,nan,ForAmerica,Y,A democrat who believes Trump might be impeached?,Trump|| 
4324,2937,1,nan,ForAmerica,Y,Where on earth did they find such an anomaly?,
4325,2937,2,nan,ForAmerica,Y,Sigh.,
4326,2938,0,nan,ForbesInvestor,Y,"From the mag: If the Trump Administration won't police corporations, investors will.",Trump Administration|| 
4327,2938,1,nan,ForbesInvestor,Y,Michael Jantzi to the rescue.,Michael Jantzi|| 
4328,2939,0,"NorthKorea, Egypt, HumanRights",ForeignPolicy,Y,SitRep: Trump Willing To Go It Alone On  Reset  White House Favors Arms Sales Over,SitRep: Trump Willing|| Go|| 
4329,2940,0,nan,FoxBusiness,Y,Trump takes up health care with @RandPaul on Golf Course,Golf Course|| 
4330,2941,0,nan,FoxBusiness,Y,"Trump senior adviser Jared Kushner travels to Iraq, White House aide says",Jared Kushner|| Iraq|| White House|| 
4331,2942,0,nan,FoxBusiness,Y,"Gohmert to Trump: Work With Freedom Caucus, We Stood By You When Ryan 'Ran Scared'",Trump: Work|| Freedom Caucus|| Stood|| Ryan 'Ran Scared|| 
4332,2943,0,nan,FoxFriendsFirst,Y,"After golf with Trump, Paul says 'very optimistic' about ObamaCare repeal.",Trump|| Paul|| ObamaCare|| 
4333,2944,0,nan,FoxNewsInsider,Y,WATCH: @greggutfeld Hilariously Spoofs a Rachel Maddow 'Exclusive' on Russia @greggutfeld,Hilariously Spoofs|| Rachel Maddow 'Exclusive' on Russia|| 
4334,2945,0,Gorsuch,foxnewspolitics,Y,LIVE BLOG: Senate committee to vote on nomination,LIVE BLOG: Senate|| 
4335,2946,0,nan,France24_en,Y,VIDEO - Human rights activists brace for 'love-in' between Trump and Sisi,Human|| Trump and Sisi|| 
4336,2947,0,nan,France24_en,Y,VIDEO - Trump sets stage for China meeting with new trade orders,Trump|| China|| 
4337,2948,0,nan,FreeBeacon,Y,CNN Hires Reporter Who Falsely Accused Trump of Making Racist Comment,CNN Hires Reporter|| 
4338,2949,0,Egypt,FreedomHouseDC,Y,"What Trump should ask dictator as he welcomes him to the White House, from @JacksonDiehl of @washingtonpost",Trump|| White House|| 
4339,2950,0,nan,ftcomment,Y,Donald Trump talks to FT - and FT says there is more methode behind the madness than critics suspect,Donald Trump|| FT|| FT|| 
4340,2951,0,nan,ftcomment,Y,Donald Trump talks to FT - and FT says there is more method behind the madness than critics suspect,Donald Trump|| FT|| FT|| 
4341,2952,0,nan,ftcomment,Y,"Mark Zuckerberg, Donald Trump and the politics of power",Mark Zuckerberg|| Donald Trump|| 
4342,2953,0,nan,globalnation,Y,@RepZoeLofgren bill to prevent federal funds from being used in Trump's stalled executive order,Trump's|| 
4343,2954,0,nan,globeandmail,Y,"Get the latest politics headlines summarized by Globe politics editors, delivered to your inbox from @GlobePolitics",Globe|| 
4344,2955,0,nan,globebusiness,Y,Premarket: Stocks off to firm second-quarter start as Trump-Xi set to meet From @GlobeInvestor,Premarket: Stocks|| Trump-Xi|| 
4345,2956,0,nan,globeinvestor,Y,Caution signals are blinking for the Trump bull market,Trump|| 
4346,2957,0,nan,good,Y,"Donald Trump can be sued for inciting violence, judge rules",Donald Trump|| 
4347,2957,1,nan,good,Y,(via @Fusion),
4348,2958,0,nan,GossipCop,Y,"Alec Baldwin Talks Memoir, Playing Donald Trump On ""GMA"" (VIDEO)",
4349,2959,0,nan,GovExec,Y,A Federal Judge Greenlights a Lawsuit Against Donald Trump For Inciting Violence,Federal Judge Greenlights|| Lawsuit|| Donald Trump|| Inciting Violence|| 
4350,2960,0,AltFamily,GoWildRadio,Y,Thanks again to @NewPolitics @WCHOBuffalo &  @perrysicecream for a special Sunday!,
4351,2961,0,nan,GQMagazine,Y,"Guys, I had the best time talking to @MarkHarrisNYC about American propaganda and pop culture in the time of Trump.",American|| Trump|| 
4352,2962,0,ResistOften,greenpeaceusa,Y,These environmental justice leaders are resisting Trump's attack on our planet &  communities.,Trump's|| 
4353,2963,0,"FakeNewsMedia, OpeningDay, capson",GrrrGraphics,Y,even faking on Shocker -not!,Shocker|| 
4354,2964,0,nan,GuardianUS,Y,Activist 'upset' that Trump employees secretly photographed her urinating,Trump|| 
4355,2965,0,"Trump, China",gulf_news,Y,presses ahead of Xi talks,Xi|| 
