,tweetID,sentID,hashtags,user,usertype,TweetSentence,phase1Candidates
688,447,0,KyleLowry*tag,TopTrendWW,Normal User,"Kyle Lowry' is now trending WorldWide, ranking 8 [21:46]",Kyle Lowry|| WorldWide|| 
689,448,0,KyleLowry*tag,dugilbo,Normal User,Just so happens I'll undergo surgery on right wrist tomorrow too - except mine isn't worth millions of $$$.,
690,448,1,KyleLowry*tag,dugilbo,Normal User,Oh the odds.,
691,448,2,KyleLowry*tag,dugilbo,Normal User,All the best Kyle,Kyle|| 
692,449,0,Raptors,DarrylRMSG,Normal User,Kyle Lowry out for the regular season.,Kyle Lowry|| 
693,449,1,Raptors,DarrylRMSG,Normal User,(GOD DAMMIT!!,(GOD DAMMIT|| 
694,449,2,Raptors,DarrylRMSG,Normal User,Goodbye playoff chances.),Goodbye|| 
695,450,0,WeTheNorth,Raptors_Max,Normal User,RaptorsMR: Kyle Lowry to undergo surgery Tuesday morning to remove loose bodies from right wrist.,RaptorsMR: Kyle Lowry|| 
696,450,1,WeTheNorth,Raptors_Max,Normal User,Aim to return for playoffs.,Aim|| 
697,451,0,KyleLowry*tag,KdTrey_23,Normal User,RT BleacherReport: Kyle Lowry will have surgery to remove loose bodies from his right wrist …,RT BleacherReport: Kyle Lowry|| 
698,452,0,KyleLowry*tag,BruceFSU,Normal User,That Kyle Lowry injury came at the worst time possible.,Kyle Lowry|| 
699,452,1,KyleLowry*tag,BruceFSU,Normal User,They just made some huge moves to contend in the east.,
700,452,2,KyleLowry*tag,BruceFSU,Normal User,Will they have time to gel?,
701,453,0,KyleLowry,phillypretzl,Normal User,Tough news for the Raptors.,Tough|| Raptors|| 
702,454,0,KyleLowry*tag,RaptorsNationTO,Normal User,DeMar DeRozan this season when Kyle Lowry does not play:,DeMar DeRozan|| Kyle Lowry|| 
703,454,1,KyleLowry*tag,RaptorsNationTO,Normal User,37.3 PPG,37.3 PPG|| 
704,454,2,KyleLowry*tag,RaptorsNationTO,Normal User,7.3 RPG,7.3 RPG|| 
705,454,3,KyleLowry*tag,RaptorsNationTO,Normal User,4.3 APG,4.3 APG|| 
706,454,4,KyleLowry*tag,RaptorsNationTO,Normal User,51.4 FG%,51.4 FG|| 
707,454,5,KyleLowry*tag,RaptorsNationTO,Normal User,97.4 FT%,97.4 FT|| 
708,454,6,KyleLowry*tag,RaptorsNationTO,Normal User,3-0 team record,
709,455,0,KyleLowry*tag,Rallo_331,Normal User,Bodies....in a wrist?,Bodies....in|| 
710,455,1,KyleLowry*tag,Rallo_331,Normal User,He whipping up 9's n better huh?,
711,455,2,KyleLowry*tag,Rallo_331,Normal User,????,
712,456,0,nan,AndrewMillerNBA,Normal User,Kyle Lowry could do with a rest.,Kyle Lowry|| 
713,456,1,nan,AndrewMillerNBA,Normal User,Almost 38 minutes a night,Almost 38|| 
714,457,0,KyleLowry,jubjub388,Normal User,I give up.,
715,457,1,KyleLowry,jubjub388,Normal User,My fantasy team needs to be put down,
716,458,0,KyleLowry*tag,tallguykev,Normal User,Kyle Lowry leads the league in minutes played at 37.7/Game?,Kyle Lowry|| 
717,458,1,KyleLowry*tag,tallguykev,Normal User,Michael Jordan only played less than 37 minutes/game twice in his career.,Michael Jordan|| 
718,459,0,KyleLowry,GoBlueInsider,Normal User,Loose bodies?,Loose|| 
719,460,0,KyleLowry*tag,TevonRease,Normal User,Damn Kyle Lowry is salt,Kyle Lowry|| 
720,461,0,KyleLowry,jayfrom88,Normal User,Welcome Drose to Toronto,Welcome Drose|| Toronto|| 
721,462,0,KyleLowry*tag,strictlyknicks,Normal User,I had no idea Kyle Lowry was 30,Kyle Lowry|| 
722,463,0,KyleLowry,KameronHeitler,Normal User,Don't like the raptors at all.. but this sucks..,
723,464,0,KyleLowry,abdisquared,Normal User,But he was waterrrrrr,
724,465,0,KyleLowry,hasaniyabish,Normal User,Damn hope it goes well for once just wanna see everyone injury free in post season,
725,466,0,KyleLowry,brandonyipu,Normal User,Brooo he's on my fantasy team too I'm done,
726,467,0,"Raptors, knicks",sportsdaily360,Normal User,I expect the  to now be in pursuit of former  PG Brandon Jennings with Kyle Lowry out till playoffs,PG Brandon Jennings|| Kyle Lowry|| 
727,468,0,KyleLowry,ayjayg_15,Normal User,My fucking 1st place fantasy team is not happy about this,
728,469,0,KyleLowry*tag,nba_nhl_moves,Normal User,The Raptors say All-Star Kyle Lowry to undergo surgery Tuesday morning  to remove loose bodies from right wrist.,The Raptors|| All-Star Kyle Lowry|| 
729,469,1,KyleLowry*tag,nba_nhl_moves,Normal User,Aim to return for playoffs.,Aim|| 
730,470,0,KyleLowry*tag,DeanlsReal,Normal User,"Throwback to when the Raptors wanted Shump, Metta World Peace, and a 2nd rounder for Lowry.",Throwback|| Raptors|| Shump|| Metta World Peace|| and a 2nd|| Lowry|| 
731,470,1,KyleLowry*tag,DeanlsReal,Normal User,Of course Dolan wouldn't do it.,Dolan|| 
732,471,0,nan,jermaineperera,Normal User,Man Kyle Lowry is out for 5 weeks ???,Man Kyle Lowry|| 
733,471,1,nan,jermaineperera,Normal User,"Time to step up Cory Jo, Delon and VanVleet.",Time|| Cory Jo|| Delon and VanVleet|| 
734,471,2,nan,jermaineperera,Normal User,Come back strong for the p/o @Klow7,Come|| 
735,472,0,KyleLowry*tag,DaSignGod,Normal User,@Stacey21King probably from waving them around bitchin up and down the court every play,
736,473,0,KyleLowry,king_3tray,Normal User,This hurts them,
737,474,0,KyleLowry,blankfaceTM,Normal User,He'll be in the lineup for the playoffs but he won't show up.,
738,475,0,KyleLowry,AS3177,Normal User,Celtics may have unofficially clinched the division right here.,Celtics|| 
739,476,0,"h2hchat, HollywoodSchmovies, ThingsDoneByMistake",artsynihon,Normal User,", Tim Tebow , Uber's SVP ,  , Calvin Klein , Kyle Lowry ,",Tim Tebow|| Uber's SVP|| Calvin Klein|| Kyle Lowry|| 
740,477,0,KyleLowry,Topics4thegame,Normal User,Will this slow them down in a playoff run?,
741,478,0,KyleLowry*tag,TonyTowels151,Normal User,"Breaking: Raptors announce All-Star G Kyle Lowry will undergo right wrist surgery, but hope to have him back for playoffs",Breaking: Raptors|| All-Star G Kyle Lowry|| 
742,479,0,KyleLowry*tag,TrubaneVirgo,Normal User,Kyle Lowry is on my Fantasy Team.,Kyle Lowry|| Fantasy Team|| 
743,479,1,KyleLowry*tag,TrubaneVirgo,Normal User,I'm sick.,
744,480,0,KyleLowry*tag,TheStinger7,Normal User,They've got great backups at the PG spot but losing NBA All-Star @Klow7 is still a major blow.,PG|| NBA All-Star|| 
745,481,0,"Raptors, KyleLowry",SimpsonAnRomero,Normal User,report Kyle Lowry out until the playoffs not good needed this time to build chemistry with ibaka and tucker,Kyle Lowry|| 
746,482,0,KyleLowry*tag,marquee__marc,Normal User,"Kyle Lowry ""sporting"" that Rolex Milgaus .. not bad, not great.",Kyle Lowry|| Rolex Milgaus|| 
747,482,1,KyleLowry*tag,marquee__marc,Normal User,"Almost bought it more than once, opted for a Wendy's lunch instead.",Almost|| Wendy's|| 
748,483,0,"rtz, fb",nelsonhu,Normal User,"The best team in @Raptors history assembled for one shot, derailed by injury to best player, Kyle Lowry.",Kyle Lowry|| 
749,483,1,"rtz, fb",nelsonhu,Normal User,:'(,
750,484,0,KyleLowry*tag,LucasDayan23,Normal User,HAAAAA but good luck for him but bad luck for the Raptors hehehe,Raptors|| 
751,486,0,raptors,trife76,Normal User,Kyle Lowry played in the ASG and played golf during the break and the medical staff never checked his wrist for damage,Kyle Lowry|| ASG|| 
752,487,0,KyleLowry*tag,joshbrennnan,Normal User,"Kyle Lowry put himself before his team's future success ; ambitions.. what a selfish, dumb decision that is now going to cost him ; Toronto",Kyle Lowry|| Toronto|| 
753,488,0,WeTheNorth,WeTheNorth__,Normal User,Breaking: Kyle Lowry too miss rest of season.,Breaking: Kyle Lowry|| 
754,488,1,WeTheNorth,WeTheNorth__,Normal User,Aims to return for playoffs,Aims|| 
755,489,0,KyleLowry*tag,SMLaurier,Normal User,BREAKING: Raptors announce Kyle Lowry will undergo wrist surgery.,BREAKING: Raptors|| Kyle Lowry|| 
756,489,1,KyleLowry*tag,SMLaurier,Normal User,They expect him to return in time for the playoffs,
757,490,0,KyleLowry*tag,DavidArtois,Normal User,"@BaronDavis hey man, got any plans for the next couple of months?",
758,491,0,Raptors,changrillo,Normal User,Kyle Lowry to have surgery on his wrist.... hopes to return for playoffs ??,Kyle Lowry|| 
759,492,0,KyleLowry*tag,realRotoshark,Normal User,"NBA NEWS: @Raptors Kyle Lowry will have rt wrist surgery, but may return by playoffs @bootharacha @HMcgillicutty @NBA @NBAcom @ESPNNBA",NBA NEWS|| Kyle Lowry|| 
760,493,0,"DFS, NBA",cstal24,Normal User,Kyle Lowry To Undergo Wrist Surgery,Kyle Lowry|| Undergo Wrist Surgery|| 
761,494,0,KyleLowry*tag,JoeJureVICIOUS,Normal User,Kyle Lowry played in the allstar game with an injured wrist.,Kyle Lowry|| 
762,494,1,KyleLowry*tag,JoeJureVICIOUS,Normal User,And now he's out until the playoffs.,
763,494,2,KyleLowry*tag,JoeJureVICIOUS,Normal User,Who coached the East this year?,East|| 
764,497,0,KyleLowry*tag,CoachAndCole,Normal User,"Kyle Lowry will undergo wrist surgery, hopes to be back for the start of the Playoffs",Kyle Lowry|| Playoffs|| 
765,498,0,KyleLowry*tag,tallguykev,Normal User,Kyle Lowry leads the league,Kyle Lowry|| 
766,499,0,KyleLowry*tag,ThisIsJay85,Normal User,@JLew1050 Someone in the organization needs to be fired for this... the way it was handled and portrayed in unacceptable,
767,500,0,KyleLowry*tag,LegionHoops,Normal User,Kyle Lowry will have surgery tomorrow morning on his right wrist.,Kyle Lowry|| 
768,500,1,KyleLowry*tag,LegionHoops,Normal User,Out for rest of the regular season.,
